sentiment,tweet,unit_id,golden,unit_state,trusted_judgments,last_judgment_at,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
negative,"@SouthwestAir, a complete horror show. Flights bumped three times today, before noon, not how to run an airline. #cantblametheweather.",681456474,FALSE,finalized,3,2/25/15 5:18,1,Bad Flight,0.6577,Southwest,NA,DubTeed,NA,0,NA,2/18/15 10:16,568112e12,NA,NA
neutral,@SouthwestAir can I please go see @Imaginedragons on friday? I promise I'll only fly Southwest when going back home to NH #MHTforlife,681456475,FALSE,finalized,3,2/25/15 8:12,0.6621,NA,NA,Southwest,NA,kt_delaney,NA,0,NA,2/18/15 10:15,568112e12,Los Angeles,Quito
neutral,@southwestair. So important to accept others for who they are. #SWADiversity,681456476,FALSE,finalized,3,2/25/15 4:46,0.6889,NA,NA,Southwest,NA,tlbbrown1957,NA,1,NA,2/18/15 10:12,568111e12,Dallas tx,NA
negative,"5 hour delay = shortly?ÔøΩÔøΩÔøΩ@SouthwestAir: @brendanpshannon Brendan, we are so sorry to keep you waiting. We'll have you in the air shortly!^RSÔøΩ€ù",681456477,FALSE,finalized,3,2/25/15 3:36,1,Late Flight,1,Southwest,NA,brendanpshannon,NA,0,NA,2/18/15 10:09,56811e13,here there many wheres,Central Time (US & Canada)
neutral,@SouthwestAir Are you announcing any more winners to the #DestinationDragons @Imaginedragons  show @VelourLive in UTAH this weekend? #Lucky,681456478,FALSE,finalized,3,2/25/15 2:49,1,NA,NA,Southwest,NA,JiggaJazzman,NA,0,"[40.4871427, -112.011264]",2/18/15 10:04,568109e12,NA,NA
positive,"@SouthwestAir thanks, already subscribe and have a RR Account. Had received a promo code last month but has since expired. Any new offers?",681456479,FALSE,finalized,3,2/25/15 5:12,0.6611,NA,NA,Southwest,NA,DavidJAbramson,NA,0,NA,2/18/15 10:02,568108e12,Maryland and Washington D.C.,Eastern Time (US & Canada)
positive,@SouthwestAir thank you kindly.,681456480,FALSE,finalized,3,2/25/15 1:38,1,NA,NA,Southwest,NA,BryanAndaya,NA,0,"[0.0, 0.0]",2/18/15 10:01,568108e12,"Houston, Texas",Mountain Time (US & Canada)
negative,@SouthwestAir step 1: be less shot. Step 2: acknowledge customers other places than Twitter. Step 3: don't suck so much,681456481,FALSE,finalized,3,2/25/15 5:06,1,Customer Service Issue,0.6511,Southwest,NA,braadwise,NA,0,NA,2/18/15 10:00,568108e12,"Rogue, USA",Pacific Time (US & Canada)
neutral,@SouthwestAir so when do we find out who won the imagine dragons contest?,681456482,FALSE,finalized,3,2/25/15 7:46,0.6736,NA,0,Southwest,NA,N0O0O0O0O0O0,NA,0,NA,2/18/15 9:59,568108e12,NA,Atlantic Time (Canada)
positive,@southwestair Great job celebrating #MardiGras2015 .  You own the industry . Another reason I'm nuts for you! http://t.co/8WBzOrRn3C,681456483,FALSE,finalized,3,2/25/15 1:02,1,NA,NA,Southwest,NA,climbforee,NA,0,NA,2/18/15 9:59,568107e12,http://goo.gl/eZTfG,Arizona
neutral,@SouthwestAir Thank you.,681456484,FALSE,finalized,3,2/25/15 4:29,0.6821,NA,NA,Southwest,NA,OJ27Canelo,NA,0,NA,2/18/15 9:57,568107e12,NA,NA
neutral,@SouthwestAir planning a family trip to Orlando in May and trying to figure out when to book to get the best rate. Any Suggestions?,681456485,FALSE,finalized,3,2/25/15 2:26,1,NA,NA,Southwest,NA,DavidJAbramson,NA,0,NA,2/18/15 9:56,568107e12,Maryland and Washington D.C.,Eastern Time (US & Canada)
neutral,@SouthwestAir lemme come to #DestinationDragons _ÔøΩÔøΩ__ÔøΩÔøΩ__ÔøΩÔøΩ_ this university student could use a break from all these books.,681456486,FALSE,finalized,3,2/25/15 4:44,1,NA,NA,Southwest,NA,Karima_Hersi,NA,0,NA,2/18/15 9:52,568106e12,"Ottawa,Canada",Central Time (US & Canada)
negative,@SouthwestAir I'm sorry for straying and going with @AmericanAir I've learned my lesson. These attendants need some SW happiness!,681456487,FALSE,finalized,3,2/25/15 2:44,1,Flight Attendant Complaints,1,Southwest,NA,Nic_L_Wright,NA,0,NA,2/18/15 9:52,568106e12,Oklahoma,Mountain Time (US & Canada)
neutral,@SouthwestAir I will not have my passport in time for my trip. Could I still fly with photo ID? #thingsishouldknow #ifeeldumb,681456488,FALSE,finalized,3,2/25/15 4:45,1,NA,NA,Southwest,NA,OJ27Canelo,NA,0,NA,2/18/15 9:51,568105e12,NA,NA
positive,"@SouthwestAir just added #passbook support to their iOS application! Finally, I get to add them to my collection. http://t.co/lEdNoCdQee",681456489,FALSE,finalized,3,2/25/15 9:46,0.6421,NA,NA,Southwest,NA,seanpetykowski,NA,0,"[30.43823709, -97.76632883]",2/18/15 9:49,568105e12,"Austin, TX",Central Time (US & Canada)
neutral,@SouthwestAir how can I get tickets for Feb 20 Imagine Dragons show?,681456490,FALSE,finalized,3,2/25/15 7:23,1,NA,NA,Southwest,NA,girlymum,NA,0,NA,2/18/15 9:48,568105e12,Where the wild things are,Pacific Time (US & Canada)
positive,"@SouthwestAir I'm really craving your pretzels, please send me some.",681456491,FALSE,finalized,3,2/25/15 1:48,1,NA,NA,Southwest,NA,taylor_brummett,NA,0,NA,2/18/15 9:47,568104e12,Brawley,NA
positive,"@SouthwestAir allows you to change a flight once for no fee, yay! I will always book flights with them. @AmericanAir changes you $200",681456492,FALSE,finalized,3,2/25/15 1:31,1,NA,NA,Southwest,NA,BuckeyePatricia,NA,0,NA,2/18/15 9:45,568104e12,"Austin, TX",Eastern Time (US & Canada)
neutral,@SouthwestAir give me tickets to the atlanta show and I'll roadtrip from Canada!! Deal? _ÔøΩÔøΩÔøΩ,681456493,FALSE,finalized,3,2/25/15 2:41,0.6484,NA,NA,Southwest,NA,Karima_Hersi,NA,0,NA,2/18/15 9:44,568104e12,"Ottawa,Canada",Central Time (US & Canada)
negative,@SouthwestAir it's the poor customer service that I have a problem with!!!!!,681456494,FALSE,finalized,3,2/25/15 6:33,1,Customer Service Issue,1,Southwest,NA,TinaIsBack,NA,0,"[36.22640559, -86.82373437]",2/18/15 9:38,568102e12,Nashville by way of New York,Central Time (US & Canada)
negative,@SouthwestAir it was this one but looks like the problem is now fixed. https://t.co/CFI1E3KXA9,681456495,FALSE,finalized,3,2/25/15 3:21,0.666,Flight Booking Problems,0.334,Southwest,NA,BryanAndaya,NA,0,"[0.0, 0.0]",2/18/15 9:35,568102e12,"Houston, Texas",Mountain Time (US & Canada)
neutral,"@SouthwestAir sure,I'll send a message now!",681456496,FALSE,finalized,3,2/25/15 3:24,1,NA,NA,Southwest,NA,babyluv590,NA,0,NA,2/18/15 9:33,568101e12,murfreesboro,Pacific Time (US & Canada)
positive,@southwestair#SWADiversity We are ready to be inspired! http://t.co/S3EsW5AgUm,681456497,FALSE,finalized,3,2/25/15 4:25,0.6581,NA,NA,Southwest,NA,dophin2009,NA,0,NA,2/18/15 9:33,568101e12,NA,NA
neutral,@SouthwestAir sent,681456498,FALSE,finalized,3,2/25/15 4:53,1,NA,NA,Southwest,NA,oliviasdad1,NA,0,NA,2/18/15 9:31,568101e12,NA,NA
negative,.@SouthwestAir 3 days &amp; still not home. Not even off the ground. 3. Days. #PastMyPatienceExpirationDate,681456499,FALSE,finalized,3,2/25/15 9:37,1,Late Flight,0.6559,Southwest,NA,LauraGina,NA,0,NA,2/18/15 9:25,568099e12,"Beaufort, South Carolina",Eastern Time (US & Canada)
neutral,@SouthwestAir 10 revenue flights since the beginning of 2015?,681456500,FALSE,finalized,3,2/25/15 7:41,1,NA,NA,Southwest,NA,thaterikperson,NA,0,"[0.0, 0.0]",2/18/15 9:16,568097e12,"Austin, TX",Central Time (US & Canada)
negative,@SouthwestAir understand you can only do so much but often it seems like a quick request to the desk is all it takes no questions asked.,681456501,FALSE,finalized,3,2/25/15 3:38,0.6667,Customer Service Issue,0.6667,Southwest,NA,MFarrell21,NA,0,NA,2/18/15 9:15,568097e12,"Cleveland, Ohio",Eastern Time (US & Canada)
neutral,@SouthwestAir Looking forward to out Power of Inclusion event with very special guests! We will begin promptly at 11:30 a.m. #SWADiversity,681456502,FALSE,finalized,3,2/25/15 10:15,1,NA,NA,Southwest,NA,MelvinLopezJr,NA,0,NA,2/18/15 9:12,568096e12,NA,Central Time (US & Canada)
negative,@SouthwestAir tried to enter that rapid rewards contest link on facebook but all my browsers kept popping up security warnings 4 it.,681456503,FALSE,finalized,3,2/25/15 1:10,0.6694,Flight Booking Problems,0.3779,Southwest,NA,BryanAndaya,NA,0,"[0.0, 0.0]",2/18/15 9:07,568095e12,"Houston, Texas",Mountain Time (US & Canada)
negative,@SouthwestAir Just OH-ing a text message I received from an entitled jackass of a friend.,681456504,FALSE,finalized,3,2/25/15 9:58,1,Customer Service Issue,0.3556,Southwest,NA,_alexcabrera,NA,0,"[25.7661538, -80.2517994]",2/18/15 9:06,568094e12,Miami,Eastern Time (US & Canada)
positive,ÔøΩÔøΩÔøΩ@SouthwestAir: @kirkwoodtiger Hmmm... how does the Caribbean sound? https://t.co/AAY5avg99b ^LDÔøΩ€ù WARM THANKS!,681456505,FALSE,finalized,3,2/25/15 8:00,0.7072,NA,NA,Southwest,NA,kirkwoodtiger,NA,0,NA,2/18/15 9:05,568094e12,Kirkwood Missouri,Central Time (US & Canada)
neutral,"@SouthwestAir I have a flight to Vegas coming up soon, but havenÔøΩ€™t received any drink tickets Late Flightly. Can you help me out?",681456506,FALSE,finalized,3,2/25/15 9:39,0.6845,NA,0,Southwest,NA,thaterikperson,NA,0,"[0.0, 0.0]",2/18/15 9:03,568093e12,"Austin, TX",Central Time (US & Canada)
neutral,ÔøΩÔøΩÔøΩ@SouthwestAir: @saysorrychris Can you follow back for a quick DM? ^SWÔøΩ€ùfollowed,681456507,FALSE,finalized,3,2/25/15 9:21,1,NA,NA,Southwest,NA,saysorrychris,NA,0,NA,2/18/15 9:02,568093e12,Everywhere But Never Scared,Hawaii
neutral,@SouthwestAir All Flights lead to VEGAS BABY!,681456508,FALSE,finalized,3,2/25/15 7:17,0.3353,NA,0,Southwest,NA,VegasRenegade,NA,1,NA,2/18/15 8:59,568093e12,The Wild Blue Yonder,Atlantic Time (Canada)
positive,@SouthwestAir - Apology accepted! #customerserviceWIN #itravelalot http://t.co/z5znfwkKWP,681456509,FALSE,finalized,3,2/25/15 6:53,0.68,NA,NA,Southwest,NA,gingypants,NA,0,NA,2/18/15 8:59,568092e12,"los angeles, ca",Alaska
negative,@SouthwestAir how does your pre boarding process work? Basically anyone who doesn't want to wait their turn can get a slip?,681456510,FALSE,finalized,3,2/25/15 1:09,0.6939,longlines,0.3469,Southwest,NA,MFarrell21,NA,0,NA,2/18/15 8:59,568092e12,"Cleveland, Ohio",Eastern Time (US & Canada)
positive,"@SouthwestAir LOVE your TV ad with the girl dancing. Makes me laugh every time, AND now I want to take a trip! :-)",681456511,FALSE,finalized,3,2/25/15 1:41,1,NA,NA,Southwest,NA,Elizabeethan,NA,0,NA,2/18/15 8:56,568092e12,California,Pacific Time (US & Canada)
negative,@SouthwestAir it's ok...I forgive you guys.,681456512,FALSE,finalized,3,2/25/15 9:40,0.6558,Late Flight,0.6558,Southwest,NA,cj_deboer,NA,0,NA,2/18/15 8:56,568092e12,NA,NA
negative,@SouthwestAir now it's delayed until 3:55. Getting yelled at by attendants not to bother them. Getting worse,681456513,FALSE,finalized,3,2/25/15 4:19,1,Late Flight,1,Southwest,NA,oliviasdad1,NA,0,NA,2/18/15 8:50,56809e13,NA,NA
negative,@SouthwestAir Southwest is scheduled to fly to Costa Rica on March 7 but I can't book it online. When will this be available?,681456514,FALSE,finalized,3,2/25/15 3:40,0.6319,Flight Booking Problems,0.6319,Southwest,NA,mxp908,NA,0,NA,2/18/15 8:45,568089e12,NA,Central Time (US & Canada)
positive,@SouthwestAir Yes! I did and the bags came straight to my hotel. Thank you ...you guys rock!,681456515,FALSE,finalized,3,2/25/15 4:55,1,NA,NA,Southwest,NA,jpmanterola,NA,0,NA,2/18/15 8:41,568088e12,"Tampa / St Petersburg ,Florida",Central Time (US & Canada)
neutral,@SouthwestAir  Southwest is currently awaiting government approval for this route. Do we know when it will be official?,681456516,FALSE,finalized,3,2/25/15 7:18,1,NA,NA,Southwest,NA,JoshPishPosh,NA,0,NA,2/18/15 8:41,568088e12,"Sacramento, CA",NA
neutral,@SouthwestAir is offering #CompanionPasses to Atlanta residing frequent fliers! http://t.co/mdN5ED58ze,681456517,FALSE,finalized,3,2/25/15 7:22,1,NA,NA,Southwest,NA,COIAerospace,NA,0,NA,2/18/15 8:40,568088e12,"Atlanta, Georgia",Eastern Time (US & Canada)
positive,@SouthwestAir thank you!!!,681456518,FALSE,finalized,3,2/25/15 7:01,1,NA,NA,Southwest,NA,SuperB0wlTrophY,NA,0,NA,2/18/15 8:38,568087e12,NA,NA
positive,@SouthwestAir @love_dragonss oh my gosh,681456519,FALSE,finalized,3,2/25/15 9:32,0.6955,NA,NA,Southwest,NA,JacobZiegler,NA,0,NA,2/18/15 8:36,568087e12,"Toronto, Canada",Atlantic Time (Canada)
negative,@SouthwestAir Service rep didn't say I was dumb just had the tone of voice like I should have known about it.,681456520,FALSE,finalized,3,2/25/15 4:02,1,Customer Service Issue,1,Southwest,NA,jaimegenova,NA,0,NA,2/18/15 8:34,568086e12,Tennessee,Central Time (US & Canada)
negative,@SouthwestAir it would be nice if I could talk to an agent rather than get caught up w/ a promotion &amp; then be hung up on,681456521,FALSE,finalized,3,2/25/15 5:07,1,Customer Service Issue,1,Southwest,NA,SamanthaCaron,NA,0,"[38.34274662, -122.32611925]",2/18/15 8:34,568086e12,CA,Pacific Time (US & Canada)
negative,@SouthwestAir I just wanted Southwest to know that I don't think they're as great as I used to anymore. Nothing to look into.,681456522,FALSE,finalized,3,2/25/15 9:47,1,Can't Tell,0.6552,Southwest,NA,jaimegenova,NA,0,NA,2/18/15 8:34,568086e12,Tennessee,Central Time (US & Canada)
positive,@SouthwestAir @love_dragonss LAUREN IM SCREAMING,681456523,FALSE,finalized,3,2/25/15 7:41,0.35,NA,0,Southwest,NA,_dragon_fruit_,NA,0,NA,2/18/15 8:33,568086e12,Boston (sort of),Eastern Time (US & Canada)
positive,@SouthwestAir @love_dragonss LAUREN OMG IM DEAD IM SO SO HAPPY FOR YOU YES YES,681456524,FALSE,finalized,3,2/25/15 7:25,1,NA,NA,Southwest,NA,Nick_Astalos,NA,0,NA,2/18/15 8:33,568086e12,PostVegasDepression in Texsus,Eastern Time (US & Canada)
positive,@SouthwestAir you're the best,681456525,FALSE,finalized,3,2/25/15 5:08,1,NA,NA,Southwest,NA,polaroiddragons,NA,0,NA,2/18/15 8:32,568086e12,Texas,Central Time (US & Canada)
negative,"@SouthwestAir Customer relations line had busy signal too, called the normal line and the service rep thought I was dumb for not knowing.",681456526,FALSE,finalized,3,2/25/15 1:44,1,Customer Service Issue,1,Southwest,NA,jaimegenova,NA,0,NA,2/18/15 8:32,568086e12,Tennessee,Central Time (US & Canada)
neutral,@SouthwestAir I've never met my favorite band and it would be sooo amazing to win destination dragons.,681456527,FALSE,finalized,3,2/25/15 4:15,0.6889,NA,NA,Southwest,NA,svssywentz,NA,0,NA,2/18/15 8:32,568086e12,NA,NA
positive,@SouthwestAir @love_dragonss LAUREN OMG BEST AIRLINE EVER,681456528,FALSE,finalized,3,2/25/15 4:53,1,NA,NA,Southwest,NA,benamcswag,NA,0,NA,2/18/15 8:31,568085e12,NA,Eastern Time (US & Canada)
negative,@SouthwestAir Didn't see travel had to be compete for unused funds by expiration date hidden in the fine print. Never saw that before.,681456529,FALSE,finalized,3,2/25/15 9:38,1,Customer Service Issue,0.3756,Southwest,NA,jaimegenova,NA,0,NA,2/18/15 8:31,568085e12,Tennessee,Central Time (US & Canada)
neutral,@SouthwestAir @love_dragonss AHHHH YES LAUREN,681456530,FALSE,finalized,3,2/25/15 10:02,1,NA,NA,Southwest,NA,polaroiddragons,NA,0,NA,2/18/15 8:30,568085e12,Texas,Central Time (US & Canada)
positive,@SouthwestAir @love_dragonss holy fuckinf shit,681456531,FALSE,finalized,3,2/25/15 5:59,0.3543,NA,0,Southwest,NA,thirty_lives,NA,0,NA,2/18/15 8:29,568085e12,Ê_á´_oÊ_   ÊçÇùu,Eastern Time (US & Canada)
positive,@SouthwestAir @love_dragonss oh my god LAUREN OH MY GOD OH MY GOD,681456532,FALSE,finalized,3,2/25/15 5:12,0.6986,NA,NA,Southwest,NA,m_nimzzz,NA,0,NA,2/18/15 8:29,568085e12,NA,Central Time (US & Canada)
neutral,@SouthwestAir my birthday is February 24th which is the date of the imagine dragons in flight concert btw,681456533,FALSE,finalized,3,2/25/15 7:54,1,NA,NA,Southwest,NA,thirty_lives,NA,0,NA,2/18/15 8:28,568085e12,Ê_á´_oÊ_   ÊçÇùu,Eastern Time (US & Canada)
neutral,@SouthwestAir @love_dragonss LAUREN HoLY SHT,681456534,FALSE,finalized,3,2/25/15 4:21,0.6831,NA,NA,Southwest,NA,DansBlueEyes,NA,0,NA,2/18/15 8:25,568084e12,The Sunshine State,Eastern Time (US & Canada)
positive,@SouthwestAir Thank you thank you thank you,681456535,FALSE,finalized,3,2/25/15 7:34,1,NA,NA,Southwest,NA,love_dragonss,NA,0,NA,2/18/15 8:21,568083e12,2/26/14,Eastern Time (US & Canada)
negative,@SouthwestAir after a long wait of over an hour my mother's bag did not make it. We filed a report and are waiting. Thanks for your help,681456536,FALSE,finalized,3,2/25/15 1:02,0.6476,Lost Luggage,0.6476,Southwest,NA,JohnGillenwater,NA,0,NA,2/18/15 8:20,568083e12,Richmond and Virginia Beach,Eastern Time (US & Canada)
neutral,@SouthwestAir  goes to court to gain access to @Delta gates at Love Field  http://t.co/ILqzmMJiYQ #deltanews,681456537,FALSE,finalized,3,2/25/15 0:32,1,NA,NA,Southwest,NA,DeltaSegmentFly,NA,0,NA,2/18/15 8:19,568082e12,TRI CITIES (TRI),NA
neutral,@SouthwestAir @love_dragonss LAUREN IM SCREAKJMF,681456538,FALSE,finalized,3,2/25/15 9:58,0.6354,NA,NA,Southwest,NA,emilyr1231234,NA,0,NA,2/18/15 8:19,568082e12,Ig:@/imaginedragoner,NA
negative,@SouthwestAir when will sw return to customer service?  Business travelers made sw now sw ignores us.,681456539,FALSE,finalized,3,2/25/15 8:12,1,Customer Service Issue,0.6719,Southwest,NA,StJudeEnergy,NA,0,NA,2/18/15 8:16,568082e12,ABQ,Mountain Time (US & Canada)
neutral,@SouthwestAir are you guys gonna be giving away any tickets for @Imaginedragons at @VinylVegas? #DestinationDragons,681456540,FALSE,finalized,3,2/25/15 9:01,1,NA,NA,Southwest,NA,heatheralexis8,NA,0,NA,2/18/15 8:15,568081e12,Vegas,Pacific Time (US & Canada)
neutral,@SouthwestAir @karajusto SWA is willing to follow up. FINALLY.,681456541,FALSE,finalized,3,2/25/15 1:55,0.663,NA,0,Southwest,NA,DanaChristos,NA,0,NA,2/18/15 8:10,56808e13,CT,Eastern Time (US & Canada)
neutral,@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB,681456542,FALSE,finalized,3,2/25/15 7:27,1,NA,NA,Southwest,NA,ERAU_CareerSvcs,NA,0,NA,2/18/15 8:09,56808e13,"Florida, Arizona, Worldwide",Eastern Time (US & Canada)
neutral,@SouthwestAir When does PV get approved? I am ready to go!!,681456543,FALSE,finalized,3,2/25/15 4:19,1,NA,NA,Southwest,NA,JoshPishPosh,NA,0,NA,2/18/15 8:06,568079e12,"Sacramento, CA",NA
neutral,@SouthwestAir #3854 ATL to RDU. Snow forecasted for Raleigh this evening.,681456544,FALSE,finalized,3,2/25/15 6:39,1,NA,NA,Southwest,NA,Tarheelblue07,NA,0,NA,2/18/15 8:03,568078e12,NA,Quito
negative,@SouthwestAir your app repeatedly crashed and failed to display my name when checking in. Was unable to use app. http://t.co/0kN7PjelZL,681456545,FALSE,finalized,3,2/25/15 1:13,1,Can't Tell,0.348,Southwest,NA,BraniffMoot,NA,0,NA,2/18/15 8:02,568078e12,"Baltimore, MD/Wash. DC area",Eastern Time (US & Canada)
neutral,@SouthwestAir Sorry! Thought I did. It's done now.,681456546,FALSE,finalized,3,2/25/15 4:39,1,NA,NA,Southwest,NA,chelle_ecoed,NA,0,NA,2/18/15 8:01,568078e12,"Miami, FL",Eastern Time (US & Canada)
negative,@SouthwestAir No I have not.,681456547,FALSE,finalized,3,2/25/15 7:37,0.6535,Customer Service Issue,0.6535,Southwest,NA,Tarheelblue07,NA,0,NA,2/18/15 7:59,568077e12,NA,Quito
negative,@SouthwestAir yea but I was hoping to avoid the ticket difference amount as a birthday courtesy? #flysouthwest #lovesouthwest #mybday,681456548,FALSE,finalized,3,2/25/15 9:40,0.3695,Can't Tell,0.3695,Southwest,NA,saysorrychris,NA,0,NA,2/18/15 7:56,568077e12,Everywhere But Never Scared,Hawaii
negative,@SouthwestAir can @Sagerooski &amp; I use your luggage scale to measure our weight loss? One scale for each foot @ home is not accurate anymore.,681456549,FALSE,finalized,3,2/25/15 5:58,0.6404,Lost Luggage,0.3408,Southwest,NA,blakeherpeche,NA,0,NA,2/18/15 7:55,568076e12,PlanoTexas,Eastern Time (US & Canada)
positive,"@SouthwestAir OH MY GOSH SERIOUSLY?! you just made my day, week, year!!! No one will appreciate this more than me!!!",681456550,FALSE,finalized,3,2/25/15 1:51,1,NA,NA,Southwest,NA,jenicalindy,NA,0,NA,2/18/15 7:54,568076e12,"Salt Lake City, UT",NA
